corp_code,fyear,ni,ocf,at,rev,cogs,at_prev,stock_code_x,corp_name_x,stock_code_y,corp_name_y
00291860,2019,3553194669.0,7865102975.0,93386669721.0,24534302780.0,14223273089.0,63793557271.0,44060.0,조광아이엘아이,,
00291860,2020,-3708192696.0,2053816922.0,113098228721.0,34450302060.0,19880988671.0,93386669721.0,44060.0,조광아이엘아이,,
00159616,2015,-1750899329509.0,-74372146286.0,27260140610258.0,16204318150763.0,13646660617300.0,27551906512303.0,34020.0,두산에너빌리티,,
00159616,2016,-215524785947.0,967566785961.0,24832568190355.0,13892680512183.0,11477492314794.0,27260140610258.0,34020.0,두산에너빌리티,,
00159616,2017,-197950236801.0,429324784710.0,24929774707934.0,14518845928726.0,12109308753730.0,24832568190355.0,34020.0,두산에너빌리티,,
00159616,2018,-430071231297.0,989560098943.0,24810203016469.0,14743600024720.0,12175126402782.0,24929774707934.0,34020.0,두산에너빌리티,,
00159616,2019,-223649869387.0,433679709050.0,24774211975046.0,15570428849347.0,13052822098136.0,24810203016469.0,34020.0,두산에너빌리티,,
00159616,2020,-622554709114.0,295223700800.0,25567174291104.0,15243824665369.0,12933407472387.0,24774211975046.0,34020.0,두산에너빌리티,,
00164742,2015,6509165000000.0,1248415000000.0,165367946000000.0,91958736000000.0,73701296000000.0,147225117000000.0,5380.0,현대자동차,,
00164742,2016,5719653000000.0,996964000000.0,178835928000000.0,93649024000000.0,75959720000000.0,165367946000000.0,5380.0,현대자동차,,
00164742,2017,4546400000000.0,3922421000000.0,178199454000000.0,96376079000000.0,78798172000000.0,178835928000000.0,5380.0,현대자동차,,
00164742,2018,1645019000000.0,3764265000000.0,180655752000000.0,96812609000000.0,81670479000000.0,178199454000000.0,5380.0,현대자동차,,
00164742,2019,3185646000000.0,419784000000.0,194512220000000.0,105746422000000.0,88091409000000.0,180655752000000.0,5380.0,현대자동차,,
00164742,2020,1924553000000.0,-409807000000.0,209344212000000.0,103997601000000.0,85515931000000.0,194512220000000.0,5380.0,현대자동차,,
01310269,2018,229852940958.0,454640184509.0,4863355063497.0,2792736856185.0,2343795463908.0,,294870.0,IPARK현대산업개발,,
01310269,2019,413669803493.0,-119988850843.0,4409550765094.0,4216489503536.0,3462844508252.0,4863355063497.0,294870.0,IPARK현대산업개발,,
01310269,2020,220205212182.0,-258907141040.0,6116097910011.0,3670224980413.0,2885152256608.0,4409550765094.0,294870.0,IPARK현대산업개발,,
00524421,2015,12457174000.0,-3026495331.0,120616313739.0,100346778178.0,79497676729.0,110604045021.0,95610.0,테스,,
00524421,2016,31255902629.0,22488472838.0,184848258552.0,178907933853.0,130822456692.0,120616313739.0,95610.0,테스,,
00524421,2017,54275100210.0,36660872092.0,242492886589.0,275790382366.0,198373047844.0,184848258552.0,95610.0,테스,,
00524421,2018,42433037048.0,36003158458.0,241823485941.0,287069351271.0,210784363197.0,242492886589.0,95610.0,테스,,
00524421,2019,9749999534.0,34057046472.0,247901531213.0,178374963637.0,148908296140.0,241823485941.0,95610.0,테스,,
00524421,2020,30018544886.0,24772274256.0,274869980924.0,245967498959.0,193934174380.0,247901531213.0,95610.0,테스,,
00966168,2018,4653261683.0,1998491032.0,46285006673.0,56626160573.0,40435554248.0,34409066428.0,263690.0,디알젬,,
00966168,2019,5470785723.0,2980443460.0,63046253043.0,60087400881.0,42685256292.0,46285006674.0,263690.0,디알젬,,
00966168,2020,19987824023.0,10092455925.0,72630874891.0,106603707644.0,67816979483.0,63046253043.0,263690.0,디알젬,,
01259418,2018,3405284563.0,3356793124.0,37073363455.0,20620188221.0,13197338921.0,11402079615.0,290670.0,대보마그네틱,,
01259418,2019,3825057866.0,1698421118.0,62215458470.0,23870074916.0,15521230138.0,37073363455.0,290670.0,대보마그네틱,,
01259418,2020,-1163261956.0,3163158102.0,64661133777.0,15797067814.0,12164632716.0,62215458470.0,290670.0,대보마그네틱,,
00486875,2019,3418596741.0,9182722114.0,102405412251.0,117909006753.0,101531026257.0,92824931771.0,103840.0,우양,,
00486875,2020,4065241878.0,8517484830.0,122381127295.0,133059335213.0,114455428405.0,102405412251.0,103840.0,우양,,
00356370,2015,470362045450.0,637804646876.0,4214636963591.0,5328492268366.0,2226175065424.0,3828347996665.0,51900.0,LG생활건강,,
00356370,2016,579239822062.0,713435543563.0,4502162481976.0,6094059406134.0,2434038196159.0,4214636963591.0,51900.0,LG생활건강,,
00356370,2017,618549514889.0,735477193004.0,4777969500138.0,6270463509780.0,2460927029869.0,4502162481976.0,51900.0,LG생활건강,,
00356370,2018,692278706347.0,817116843804.0,5275874284165.0,6747536801608.0,2696414092278.0,4778519960712.0,51900.0,LG생활건강,,
00356370,2019,788173092234.0,1139641474935.0,6493669662971.0,7685424230297.0,2917246274571.0,5275874284165.0,51900.0,LG생활건강,,
00356370,2020,813101140024.0,1004842472035.0,6801415783710.0,7844506057131.0,2962930553558.0,6493669662971.0,51900.0,LG생활건강,,
00220109,2015,-6987543224.0,-4163979507.0,53542135211.0,22432074200.0,16473803780.0,56356090324.0,43100.0,알파AI,,
00220109,2016,-8010522207.0,-6201963691.0,49187150805.0,23721925349.0,17384658073.0,53542135211.0,43100.0,알파AI,,
00220109,2017,-8521580111.0,-8344603256.0,64743115135.0,23210534901.0,17440761000.0,49187150805.0,43100.0,알파AI,,
00220109,2018,-15360070782.0,-7603683292.0,75095792663.0,22540749209.0,19664632933.0,64743115135.0,43100.0,알파AI,,
00220109,2019,-18787613830.0,-6738677244.0,56455026504.0,21441926445.0,15099178924.0,75095792663.0,43100.0,알파AI,,
00220109,2020,1636534479.0,-4079524658.0,57177491288.0,22854033648.0,12667879872.0,56455026504.0,43100.0,알파AI,,
00560982,2018,1347615450.0,1026181826.0,52865195169.0,10525412237.0,3512213048.0,7377803110.0,86820.0,바이오솔루션,,
00560982,2019,-697543378.0,-2555983198.0,51807476425.0,8882482372.0,2980945886.0,52865195169.0,86820.0,바이오솔루션,,
00560982,2020,-1799737787.0,-1686260451.0,49798245831.0,7744193458.0,3443894267.0,51807476425.0,86820.0,바이오솔루션,,
01267967,2019,-6297072610.0,-5121610048.0,23210223546.0,3926070709.0,4086288160.0,11704259585.0,305090.0,마이크로디지탈,,
01267967,2020,-10468628621.0,-5807188705.0,20788836549.0,2290186872.0,4745732859.0,23210223546.0,305090.0,마이크로디지탈,,
00693554,2015,12220611662.0,27225869200.0,550696126272.0,658977656178.0,622579748156.0,571072897648.0,104480.0,티케이케미칼,,
00693554,2016,7739562038.0,10437342780.0,642762217934.0,612392890284.0,579103508805.0,550696126272.0,104480.0,티케이케미칼,,
00693554,2017,20210360931.0,39957010732.0,631962163817.0,714390502472.0,673993295545.0,642762217934.0,104480.0,티케이케미칼,,
00693554,2018,28284309271.0,17831758293.0,683205858406.0,789034200929.0,710805424039.0,631962163817.0,104480.0,티케이케미칼,,
00693554,2019,9491937859.0,234939897.0,680221626652.0,620804113751.0,583585000852.0,683205858406.0,104480.0,티케이케미칼,,
00693554,2020,-1355367304.0,14174050976.0,678929481218.0,429302695293.0,419021262922.0,680221626652.0,104480.0,티케이케미칼,,
00349097,2015,72986739961.0,157762636660.0,711294112570.0,660956583374.0,,683008719882.0,53210.0,케이티스카이라이프,,
00349097,2016,68863322695.0,155398874244.0,777948019150.0,665053007449.0,,711294112570.0,53210.0,케이티스카이라이프,,
00349097,2017,57314012635.0,99269319775.0,792893053830.0,685821509172.0,,777948019150.0,53210.0,케이티스카이라이프,,
00349097,2018,52010216054.0,183474568331.0,816001169633.0,690820835670.0,,792893053830.0,53210.0,케이티스카이라이프,,
00349097,2019,56007736739.0,152548955427.0,848276023038.0,694637002537.0,,816001169633.0,53210.0,케이티스카이라이프,,
00349097,2020,58190149540.0,160179034723.0,919475827664.0,698715355151.0,,848276023038.0,53210.0,케이티스카이라이프,,
00422895,2015,25728288678.0,28608108924.0,527906656347.0,187041021949.0,76998424124.0,512623544298.0,67830.0,세이브존I&C,,
00422895,2016,27084468939.0,49257225165.0,553360022922.0,182950926207.0,74209816839.0,527906656347.0,67830.0,세이브존I&C,,
00422895,2017,28854034748.0,31423404939.0,562561980589.0,178421682411.0,72644091853.0,553360022922.0,67830.0,세이브존I&C,,
00422895,2018,25422810764.0,9289492734.0,575796681461.0,173949543348.0,71700875482.0,562561980589.0,67830.0,세이브존I&C,,
00422895,2019,22262341287.0,26234271046.0,579249830322.0,159226620544.0,64823496319.0,575796681461.0,67830.0,세이브존I&C,,
00422895,2020,9909637433.0,5975259975.0,559381457129.0,134723061553.0,61996957535.0,579249830322.0,67830.0,세이브존I&C,,
00122205,2015,-20341502372.0,-4522089443.0,26672162762.0,29285587224.0,19475079862.0,55215989201.0,18700.0,졸스,,
00122205,2016,8337358910.0,-2588766821.0,29041271261.0,16560068059.0,9484345232.0,26672162762.0,18700.0,졸스,,
00122205,2017,-1286912546.0,-6329776067.0,40851312050.0,4612329361.0,2367002362.0,29041271261.0,18700.0,졸스,,
00122205,2018,-5722897133.0,-1007052115.0,41829498886.0,9663299951.0,,40851312050.0,18700.0,졸스,,
00122205,2019,-10710695268.0,-6711771572.0,39243970593.0,6551086031.0,,41829498886.0,18700.0,졸스,,
00122205,2020,-8975052240.0,-973935233.0,51748769027.0,26174528617.0,,54992970269.0,18700.0,졸스,,
00372873,2015,15040763865.0,6527254448.0,211279655061.0,461098333579.0,454855084116.0,216233937212.0,58860.0,KTis,,
00372873,2016,9990998820.0,19259605562.0,221406432943.0,436729583787.0,423547359930.0,211279655061.0,58860.0,KTis,,
00372873,2017,8336872023.0,15207479429.0,223818296471.0,438130711025.0,427051226996.0,221406432943.0,58860.0,KTis,,
00372873,2018,7900863406.0,5330172887.0,229246050186.0,450826030691.0,441830567662.0,223818296471.0,58860.0,KTis,,
00372873,2019,9203428102.0,36631752142.0,311822912174.0,451026612732.0,437269287291.0,229246050186.0,58860.0,KTis,,
00372873,2020,7387478525.0,22365938114.0,294288884757.0,453639144631.0,444636282611.0,311822912174.0,58860.0,KTis,,
00537832,2015,-1080402643.0,-2257762540.0,29892173152.0,14452725284.0,11866103998.0,28965970664.0,94940.0,푸른로보틱스,,
00537832,2016,433504115.0,910348875.0,28976418744.0,19016678346.0,15379293040.0,29892173152.0,94940.0,푸른로보틱스,,
00537832,2017,851821758.0,1760024342.0,31675792782.0,21527372457.0,16656500830.0,28976418744.0,94940.0,푸른로보틱스,,
00537832,2018,1313940536.0,-1286243007.0,34014268088.0,24947320340.0,19308655688.0,31675792782.0,94940.0,푸른로보틱스,,
00537832,2019,597558956.0,2044473138.0,35570056478.0,23398104034.0,17803056840.0,34014268088.0,94940.0,푸른로보틱스,,
00537832,2020,969105220.0,1633613100.0,38407400816.0,23662752265.0,19010945608.0,35570056478.0,94940.0,푸른로보틱스,,
00372882,2015,13533559746.0,26124114997.0,346998299659.0,1065846503212.0,,303735131400.0,58850.0,KTcs,,
00372882,2016,7854633081.0,9266991809.0,322769885360.0,953674070191.0,,346998299659.0,58850.0,KTcs,,
00372882,2017,7385006232.0,13882740090.0,348333929724.0,967759847887.0,,322769885360.0,58850.0,KTcs,,
00372882,2018,11401358026.0,12722541089.0,350279654978.0,1016085167247.0,,348333929724.0,58850.0,KTcs,,
00372882,2019,7530106676.0,25007703663.0,378104045980.0,944861712920.0,,350279654978.0,58850.0,KTcs,,
00372882,2020,11323278275.0,50440106447.0,384918648498.0,931703674263.0,,378104045980.0,58850.0,KTcs,,
00571483,2015,1879697777.0,4005114347.0,74704701755.0,59415535092.0,39685934298.0,70278101656.0,138080.0,오이솔루션,,
00571483,2016,6127339664.0,-4712751612.0,89927713437.0,79719995613.0,53089192157.0,74704701755.0,138080.0,오이솔루션,,
00571483,2017,-1785943146.0,4071840356.0,96055949800.0,76593767350.0,53973466745.0,89927713437.0,138080.0,오이솔루션,,
00571483,2018,2583695298.0,1141014192.0,99152430161.0,81504310126.0,54106029617.0,96055949800.0,138080.0,오이솔루션,,
00571483,2019,46065235863.0,42731858479.0,184366984034.0,210283059020.0,122834724445.0,99152430161.0,138080.0,오이솔루션,,
00571483,2020,12352046635.0,25837511087.0,195184393025.0,103177709919.0,62685609218.0,184366984034.0,138080.0,오이솔루션,,
00356839,2015,3610554495.0,1638096985.0,47650418316.0,17800884090.0,15091720543.0,45123117133.0,54180.0,메디콕스,,
00356839,2016,1034067566.0,1822260376.0,47501945952.0,19522153560.0,16154006593.0,47650418316.0,54180.0,메디콕스,,
00356839,2017,-12945187237.0,522299958.0,55276578051.0,16025310279.0,14694221513.0,47501945952.0,54180.0,메디콕스,,
00356839,2018,-1784025390.0,-3326817252.0,52453345824.0,13971222866.0,13146146087.0,55276578051.0,54180.0,메디콕스,,
00356839,2019,-2068065571.0,-1762939174.0,59153079720.0,10353414535.0,8511560001.0,56061812834.0,54180.0,메디콕스,,
00356839,2020,-8582863803.0,-4336221281.0,84890096506.0,16190177636.0,14038829715.0,59153079720.0,54180.0,메디콕스,,
00100939,2015,40256389005.0,28745823049.0,522260144956.0,293873095070.0,237630684100.0,490785440147.0,860.0,강남제비스코,,
00100939,2016,34680194992.0,25595811374.0,560934377186.0,290286260750.0,230999845093.0,522260144956.0,860.0,강남제비스코,,
00100939,2017,23186504359.0,25389706761.0,584684282138.0,300025162299.0,251348019686.0,560934377186.0,860.0,강남제비스코,,
00100939,2018,38842325064.0,10276336139.0,657866049667.0,307020826321.0,269154922587.0,584684282138.0,860.0,강남제비스코,,
00100939,2019,17412513511.0,11189248224.0,672270312827.0,332539412854.0,291721311589.0,657866049667.0,860.0,강남제비스코,,
00100939,2020,25067503622.0,30540525895.0,712155828911.0,340807352504.0,298412645414.0,672270312827.0,860.0,강남제비스코,,
00135777,2015,-23453091033.0,20637713420.0,375615481159.0,319572697985.0,281491930760.0,401780754551.0,16590.0,신대양제지,,
00135777,2016,16988254016.0,-1880244349.0,362737226587.0,252519997434.0,224888154920.0,375615481159.0,16590.0,신대양제지,,
00135777,2017,27163786750.0,19125410860.0,725767415927.0,512805673153.0,448256439092.0,362737226587.0,16590.0,신대양제지,,
00135777,2018,98437569504.0,137275757667.0,746772367343.0,709355684857.0,524695375475.0,725767415927.0,16590.0,신대양제지,,
00135777,2019,72267791568.0,104387372823.0,768604072999.0,646815209246.0,482585824002.0,746772367343.0,16590.0,신대양제지,,
00135777,2020,45706345974.0,98169484148.0,809132235371.0,609205004357.0,474578134816.0,768604072999.0,16590.0,신대양제지,,
00229021,2015,-10695602161.0,-12254257974.0,164013621149.0,256519349869.0,235720580371.0,175381511667.0,33230.0,인성정보,,
00229021,2016,1167675970.0,14415253301.0,156669020445.0,252677492492.0,223896775487.0,164013621149.0,33230.0,인성정보,,
00229021,2017,-3737487066.0,3328272142.0,144741960739.0,255835607747.0,226267180415.0,156669020445.0,33230.0,인성정보,,
00229021,2018,-376954285.0,-10272246405.0,171535852514.0,258032877257.0,226369682040.0,144741960739.0,33230.0,인성정보,,
00229021,2019,-351863462.0,-488640691.0,182909906190.0,246656143894.0,216182672000.0,171535852514.0,33230.0,인성정보,,
00229021,2020,-6676848877.0,15369220490.0,182574580668.0,241992992281.0,213706331965.0,182909906190.0,33230.0,인성정보,,
00146296,2015,-2587786687.0,-1328162251.0,80302650054.0,39677898434.0,34184556683.0,81397962123.0,7110.0,일신석재,,
00146296,2016,-2242720835.0,-566875593.0,78264674064.0,42050477148.0,37947287623.0,80302650054.0,7110.0,일신석재,,
00146296,2017,169045910.0,-485439914.0,77760844991.0,52702961231.0,44709608588.0,78264674064.0,7110.0,일신석재,,
00146296,2018,413276655.0,530501867.0,80179666813.0,54141723680.0,44255882034.0,77760844991.0,7110.0,일신석재,,
00146296,2019,909319769.0,211535949.0,87279198703.0,66657756123.0,56528211151.0,80179666813.0,7110.0,일신석재,,
00146296,2020,634642148.0,10700817909.0,94043686094.0,58742051912.0,49039873063.0,87279198703.0,7110.0,일신석재,,
00562360,2015,-42839511875.0,-3624968102.0,136686092832.0,199648368561.0,212723366627.0,178606724948.0,97780.0,에코볼트,,
00562360,2016,-3986087444.0,18797449197.0,183228091735.0,139482357862.0,133339292443.0,136686092832.0,97780.0,에코볼트,,
00562360,2017,7844283479.0,16980052736.0,197749257420.0,168217687109.0,144634316156.0,183228091735.0,97780.0,에코볼트,,
00562360,2018,8459847710.0,16056790963.0,341707804773.0,141385799462.0,113561217769.0,197749257420.0,97780.0,에코볼트,,
00562360,2019,-13938111885.0,22683378541.0,349790576868.0,168039893487.0,140388895074.0,341707804773.0,97780.0,에코볼트,,
00562360,2020,25787337027.0,39073860977.0,439984174211.0,216345614533.0,182196930792.0,349790576868.0,97780.0,에코볼트,,
01219155,2019,1025691053.0,-1010878584.0,47211442144.0,19776649084.0,15222930147.0,32286515263.0,311390.0,네오크레마,,
01219155,2020,1366683371.0,1826805704.0,49174775406.0,29821100539.0,21930589549.0,47211442144.0,311390.0,네오크레마,,
01326279,2018,-131024522.0,-156888962.0,9841878318.0,0.0,,,307180.0,아이엘,,
01326279,2019,-2726421870.0,-791999050.0,27215218749.0,20281482358.0,15082127387.0,11148253838.0,307180.0,아이엘,,
01326279,2020,-4858488311.0,-4365878887.0,40166963676.0,17552541649.0,15089887086.0,27215218749.0,307180.0,아이엘,,
00114154,2015,2692080695.0,29251657278.0,419423210870.0,956709477038.0,937356764219.0,217036944537.0,24900.0,디와이덕양,,
00114154,2016,-930466295.0,-4550002442.0,410285388641.0,1050169762359.0,1028794996222.0,419423210870.0,24900.0,디와이덕양,,
00114154,2017,1333154321.0,38149378137.0,429003471684.0,1046535624319.0,1025799342705.0,410285388641.0,24900.0,디와이덕양,,
00114154,2018,-2234401046.0,48360187967.0,526312200719.0,1292215902827.0,1269895294478.0,429003471684.0,24900.0,디와이덕양,,
00114154,2019,-19681358953.0,7123653630.0,506308534267.0,1359423500652.0,1345384268467.0,526312200719.0,24900.0,디와이덕양,,
00114154,2020,-8997096301.0,25295673275.0,513044313543.0,1292024988196.0,1274620119488.0,509568545937.0,24900.0,디와이덕양,,
00390408,2015,-6133926425.0,-10184742673.0,28574773832.0,19115991998.0,17355902565.0,18242150419.0,64090.0,인크레더블버즈,,
00390408,2016,-15761170571.0,-3694785186.0,20395111666.0,54679134820.0,56458414031.0,28574773832.0,64090.0,인크레더블버즈,,
00390408,2017,8208761913.0,10164180624.0,100752645074.0,77374491092.0,64156337306.0,20395111666.0,64090.0,인크레더블버즈,,
00390408,2018,3708824655.0,-10130830803.0,151707133369.0,102914917918.0,79401273686.0,100752645074.0,64090.0,인크레더블버즈,,
00390408,2019,-44869518431.0,-2055251035.0,86585035697.0,34123438916.0,31362823548.0,151707133369.0,64090.0,인크레더블버즈,,
00390408,2020,-40294400127.0,2344853366.0,42282606463.0,30236805271.0,30940797137.0,86585035697.0,64090.0,인크레더블버즈,,
00154426,2015,3821010058.0,34635244510.0,255675961419.0,106178241906.0,98811856329.0,103486906320.0,3560.0,아이에이치큐,,
00154426,2016,4223112975.0,42181532624.0,256634714001.0,109404922575.0,98181962507.0,255675961419.0,3560.0,아이에이치큐,,
00154426,2017,2637301016.0,61792005429.0,255079897921.0,126795065081.0,,256634714001.0,3560.0,아이에이치큐,,
00154426,2018,-9896706726.0,40524687497.0,231274871519.0,109447250511.0,,255079897921.0,3560.0,아이에이치큐,,
00154426,2019,-66279161242.0,40622829480.0,165807958847.0,99287415456.0,,231274871519.0,3560.0,아이에이치큐,,
00154426,2020,-18248434484.0,39922694990.0,146319857109.0,81049278892.0,,165807958847.0,3560.0,아이에이치큐,,
00137207,2015,1153446917.0,-8465496642.0,48498086687.0,13734440807.0,11480541831.0,40767618221.0,11330.0,유니켐,,
00137207,2016,1748564352.0,-18122515123.0,66903488425.0,36760723498.0,30799027849.0,48498086687.0,11330.0,유니켐,,
00137207,2017,5871002742.0,2074523388.0,92818715133.0,66051124871.0,58121713815.0,66903488425.0,11330.0,유니켐,,
00137207,2018,11708886010.0,-6829114241.0,118585016203.0,83645367896.0,63238122289.0,92818715133.0,11330.0,유니켐,,
00137207,2019,16186989973.0,5869890234.0,169681995778.0,108791123335.0,83151988330.0,118585016203.0,11330.0,유니켐,,
00137207,2020,11193674808.0,19201728310.0,285803950387.0,126248781741.0,99965164832.0,169681995778.0,11330.0,유니켐,,
00109268,2015,-4794480492.0,21108315722.0,58050527737.0,92348516423.0,90585867229.0,89155072119.0,48470.0,대동스틸,,
00109268,2016,4323490500.0,-2119772644.0,62713387029.0,68177745653.0,60675074772.0,58050527737.0,48470.0,대동스틸,,
00109268,2017,6150199061.0,428874075.0,79369589288.0,90505698365.0,81181769585.0,62713387029.0,48470.0,대동스틸,,
00109268,2018,46829890.0,5765521940.0,73640710966.0,101539495517.0,98014563109.0,79369589288.0,48470.0,대동스틸,,
00109268,2019,312615240.0,-1380376375.0,78314976745.0,113290547142.0,109013952105.0,73640710966.0,48470.0,대동스틸,,
00109268,2020,199067665.0,5165114874.0,80048655245.0,106357816216.0,100946694125.0,78314976745.0,48470.0,대동스틸,,
00426086,2015,34222746290.0,66495553746.0,710593241495.0,600426024393.0,510665000273.0,742872576192.0,69260.0,티케이지휴켐스,,
00426086,2016,39903580904.0,115486242792.0,748874586773.0,598231741629.0,467856365368.0,710593241495.0,69260.0,티케이지휴켐스,,
00426086,2017,110056577047.0,156380803858.0,881579304986.0,715764958205.0,508012315058.0,748874586773.0,69260.0,티케이지휴켐스,,
00426086,2018,105081366416.0,116631222671.0,864734491355.0,762875403818.0,586525867855.0,881579304986.0,69260.0,티케이지휴켐스,,
00426086,2019,70312286238.0,107282552223.0,913867790900.0,659772632121.0,516768585972.0,864734491355.0,69260.0,티케이지휴켐스,,
00426086,2020,49786680527.0,90693584321.0,866585514790.0,593511362369.0,463902577161.0,913867790900.0,69260.0,티케이지휴켐스,,
00303703,2015,-8761188387.0,-9507974907.0,60832587107.0,54836921127.0,53004575240.0,123273983569.0,65770.0,CS,,
00303703,2016,-7827814514.0,-1042518174.0,54944739302.0,48504591736.0,40768501634.0,60832587107.0,65770.0,CS,,
00303703,2017,1000562988.0,1432798476.0,50170234705.0,43330916249.0,35686651868.0,54944739302.0,65770.0,CS,,
00303703,2018,4097741008.0,1418214339.0,32509181753.0,58746314097.0,50502495150.0,50170234705.0,65770.0,CS,,
00303703,2019,-538357258.0,957112403.0,27188933425.0,32157823692.0,27379428414.0,32509181753.0,65770.0,CS,,
00303703,2020,178546528.0,1336687073.0,28341912333.0,42958085137.0,36719915799.0,27188933425.0,65770.0,CS,,
00336817,2015,-2364844168.0,-769585307.0,24847347567.0,17713121042.0,13822617366.0,21434451667.0,47920.0,HLB제약,,
00336817,2016,577412481.0,-213111047.0,41237832162.0,20346369906.0,14857252269.0,24847347567.0,47920.0,HLB제약,,
00336817,2017,-5446970341.0,-784295486.0,39846375740.0,15557534921.0,12754438121.0,41237832162.0,47920.0,HLB제약,,
00336817,2018,-7059643303.0,-1777386923.0,36423231487.0,20540681648.0,16075210932.0,39846375740.0,47920.0,HLB제약,,
00336817,2019,472653508.0,1353306704.0,45845868904.0,36099922821.0,18058052442.0,36423231487.0,47920.0,HLB제약,,
00336817,2020,-74840343024.0,-402628900.0,111419821899.0,40571187383.0,18222228241.0,45845868904.0,47920.0,HLB제약,,
00899459,2016,14666168133.0,8367263311.0,190357988386.0,98457313563.0,58123974947.0,94080084554.0,228850.0,레이언스,,
00899459,2017,14396760306.0,20616770169.0,196450492242.0,106517566268.0,65981621429.0,190357988386.0,228850.0,레이언스,,
00899459,2018,15566221397.0,14701751499.0,201132165399.0,116389468831.0,71051514361.0,196450492242.0,228850.0,레이언스,,
00899459,2019,13826669441.0,9452886919.0,232073460396.0,126174797528.0,75270868299.0,201132165399.0,228850.0,레이언스,,
00899459,2020,-4076790984.0,23254417215.0,224719736932.0,101523890805.0,64699959337.0,232073460396.0,228850.0,레이언스,,
00522007,2018,33019995241.0,23481871541.0,272079008480.0,257887298836.0,87989417283.0,211025527784.0,110790.0,크리스에프앤씨,,
00522007,2019,24828970917.0,25828799075.0,277284706670.0,259452904819.0,87719163790.0,272079008480.0,110790.0,크리스에프앤씨,,
00522007,2020,38619198757.0,62169970255.0,313582434934.0,292421815327.0,96551701771.0,277284706670.0,110790.0,크리스에프앤씨,,
00108649,2015,1392604684.0,-1781164039.0,93579239998.0,86740197026.0,67987711444.0,87136906267.0,48770.0,TPC로보틱스,,
00108649,2016,-4531082416.0,-341075316.0,88493721932.0,92337670761.0,77874384808.0,82728227814.0,48770.0,TPC로보틱스,,
00108649,2017,4092461641.0,908868925.0,94580825015.0,101897096759.0,81001648787.0,88493721932.0,48770.0,TPC로보틱스,,
00108649,2018,4147038841.0,853556057.0,112779862926.0,104628102381.0,85856134617.0,94580825015.0,48770.0,TPC로보틱스,,
00108649,2019,-4060322176.0,1327609049.0,108184723137.0,101092281101.0,84861701073.0,112779862926.0,48770.0,TPC로보틱스,,
00108649,2020,4137408249.0,4828853056.0,105270245379.0,88558514973.0,70812517525.0,108184723137.0,48770.0,TPC로보틱스,,
00287812,2015,8951502732.0,11704293571.0,131799788429.0,38256652908.0,16905271792.0,149023718031.0,38870.0,에코심플렉스,,
00287812,2016,-9830932067.0,-2686473139.0,116787686034.0,18971809622.0,14576304564.0,131799788429.0,38870.0,에코심플렉스,,
00287812,2017,-21876220567.0,-6180659145.0,110443550396.0,31671940055.0,25726155288.0,116787686034.0,38870.0,에코심플렉스,,
00287812,2018,-2864627601.0,1149217384.0,124022274023.0,21982008262.0,15518055911.0,110443550396.0,38870.0,에코심플렉스,,
00287812,2019,7107006508.0,56852602232.0,74587722839.0,17268699860.0,12688371225.0,124022274023.0,38870.0,에코심플렉스,,
00287812,2020,5636509510.0,724910554.0,76105281194.0,18177903689.0,13899351285.0,74587722839.0,38870.0,에코심플렉스,,
00526951,2015,1645017758.0,3123769196.0,167257514440.0,106194678631.0,92620506224.0,168213023096.0,95190.0,신화프리텍,,
00526951,2016,-6816801415.0,3859993253.0,174637560081.0,102552272512.0,96363821473.0,167257514440.0,95190.0,신화프리텍,,
00526951,2017,-2432946996.0,9699562221.0,197028667517.0,104620011624.0,95871138122.0,174637560081.0,95190.0,신화프리텍,,
00526951,2018,-2725062345.0,6844642781.0,181940514252.0,107484471848.0,96858278679.0,197028667517.0,95190.0,신화프리텍,,
00526951,2019,-15952100809.0,-3056963681.0,185095105173.0,84821800245.0,85635618134.0,181940514252.0,95190.0,신화프리텍,,
00526951,2020,-2413618076.0,7156132327.0,185761197199.0,76777094606.0,71233889392.0,185095105173.0,95190.0,신화프리텍,,
00149770,2015,1182032553.0,4007350729.0,77370623681.0,90446909719.0,69261773755.0,73844821116.0,440.0,중앙에너비스,,
00149770,2016,1362227208.0,3436997238.0,77535141052.0,91628325947.0,69986695061.0,77370623681.0,440.0,중앙에너비스,,
00149770,2017,1597261613.0,1838539692.0,60493561837.0,70818896796.0,58635726266.0,64566805621.0,440.0,중앙에너비스,,
00149770,2018,889990373.0,2102429844.0,58743738214.0,76133493867.0,63437336497.0,60493561837.0,440.0,중앙에너비스,,
00149770,2019,615333077.0,983260736.0,61575390254.0,65702344320.0,53921816113.0,58743738214.0,440.0,중앙에너비스,,
00149770,2020,19200785212.0,2492069615.0,71325526765.0,53564699255.0,42974238393.0,61575390254.0,440.0,중앙에너비스,,
00197759,2015,2154074157.0,-8445759708.0,70111791765.0,25548219641.0,18175534276.0,64768918099.0,25560.0,미래산업,,
00197759,2016,-9489043794.0,-8581896318.0,84503325321.0,23311149481.0,19690861018.0,70111791765.0,25560.0,미래산업,,
00197759,2017,-13656995244.0,-930661252.0,84456716952.0,34478510840.0,30253862758.0,84503325321.0,25560.0,미래산업,,
00197759,2018,-13301480100.0,-1531649226.0,68651324006.0,34499215727.0,35482331635.0,84456716952.0,25560.0,미래산업,,
