corp_code,stock_code,corp_name
01409095,377030,비트맥스
00132211,002820,SUN&L
01514698,373200,엑스플러스
00300557,071460,위니아
00408956,072520,제넨바이오
00925374,372170,윤성에프앤씨
01109955,219420,링크제니시스
00160861,011500,한농화성
00660033,115530,씨엔플러스
00219440,028080,휴맥스홀딩스
01675421,439730,아이비케이에스제20호기업인수목적
01675227,439250,삼성기업인수목적7호
01335930,321550,티움바이오
00141529,007310,오뚜기
00151368,129260,인터지스
01817610,478780,대신밸런스제18호기업인수목적
01097906,226360,케이에이치건설
00384717,065170,비엘팜텍
00105165,006250,극동전선
00370200,066430,아이로보틱스
00445160,079810,APS이노베이션
00503668,079550,LIG디펜스앤에어로스페이스
00462121,073490,LIG아큐버
01725160,455310,한화플러스제4호기업인수목적
01738483,457630,대신밸런스제16호기업인수목적
01516890,418620,E8
01307593,364950,에이아이코리아
01110474,298060,풍전약품
00151298,069730,DSR제강
00378363,060310,3S
00761183,416180,신성에스티
00938721,161580,필옵틱스
01575361,267080,세븐브로이맥주
01034730,215570,크로넥스
00178754,028100,동아지질
00442570,079370,제우스
01639508,463020,뉴엔AI
01702424,448830,미래에셋비전기업인수목적3호
00125965,111870,케이에이치미래물산
01450938,493330,지에프아이
01565054,318060,그래피
00608802,200230,텔콘RF제약
00990396,266170,레드우즈
00911229,232680,라온로보틱스
00173102,012690,모나리자
01386916,361610,SK아이이테크놀로지
00268251,039560,다산네트웍스
00874168,234030,싸이닉솔루션
01810796,476470,케이비제28호기업인수목적
01678835,442130,유진기업인수목적9호
00770312,195500,마니커에프앤지
01152586,388720,유일로보틱스
00608699,134580,탑코미디어
00610083,141000,비아트론
00486097,089600,KT나스미디어
00136004,025870,신라에스지
00220057,032620,GC메디아이
00405278,046440,KG파이낸셜
00363510,060230,제이케이시냅스
00129615,027580,상보
00124726,005180,빙그레
00101433,002100,경농
00226352,032500,케이엠더블유
01497373,461030,아이엠비디엑스
01290132,311960,인터로이드
00131780,001740,SK네트웍스
00270113,058110,멕아이씨에스
00112457,003310,대주산업
01587056,419080,엔젯
01636565,474170,루미르
01023318,347000,센코
00364467,060570,드림어스컴퍼니
01114586,331920,셀레믹스
01744703,457940,에스케이증권제10호기업인수목적
01091382,222810,세토피아
01050738,304100,솔트룩스
00598198,307930,컴퍼니케이
01436628,350520,이지스레지던스리츠
00199988,041930,SY동아
01160974,251120,바이오에프디엔씨
00141273,010600,웰바이오텍
00175650,068060,케이씨더블류
01284876,465480,인스피언
00306870,066910,손오공
00945776,289860,지슨
01910324,0041B0,교보18호스팩
01577952,456160,지투지바이오
00273110,052020,에스티큐브
01489648,357780,솔브레인
01573381,412350,레이저쎌
00195229,081660,미스토홀딩스
00299358,102210,트레스
01547933,351020,미쥬
00965062,189350,코셋
00535375,139670,키네마스터
00148504,000110,한국스탠다드차타드은행
00194947,130660,한전산업
00117498,026890,스틱인베스트먼트
00102353,024910,경창산업
00488989,078350,한양디지텍
00147295,006350,전북은행
00679314,102260,동성케미컬
00159342,025770,한국정보통신
01242241,411080,샌즈랩
00684732,103160,풀무원식품
00531014,084370,유진테크
00442826,078140,대봉엘에스
01872459,496320,본시스템즈
00120562,004990,롯데지주
00398701,066970,엘앤에프
01022142,226590,엠디바이스
01118139,336040,타스컴
01949469,0097F0,미래에셋비전스팩10호
00838005,178320,서진시스템
00241236,037340,에이치씨코퍼레이션
01157235,246720,아스타
01256864,298380,에이비엘바이오
00820352,131760,파인텍
00103176,000540,흥국화재
00109824,006570,대림통상
00111838,007680,대원
00120289,026040,제이에스티나
00113243,001130,대한제분
00144243,018000,유니슨
00115287,004140,동방
00170026,020710,시공테크
00204323,475430,키스트론
00118266,004840,DRB동일
00120076,001120,LX인터내셔널
00260958,036030,케이티알파
00130879,004410,서울식품공업
00159795,017960,한국카본
00668600,102370,케이옥션
01693922,446840,지슨
00382199,055550,신한지주
00492894,082270,젬백스
01385005,491000,리브스메드
01829819,0007C0,아크릴
00115612,005960,동부건설
01031502,196450,코아시아씨엠
01066058,217950,파마리서치바이오
00145260,008730,율촌화학
01376715,347850,디앤디파마텍
00833064,259630,엠플러스
01201590,270660,에브리봇
00101336,008020,경남에너지
01274310,294090,이오플로우
00149266,023460,씨앤에이치
01814312,477530,한국제14호기업인수목적
01137860,479960,위너스일렉
01021949,206560,덱스터
01117413,314930,바이오다인
00111874,005710,대원산업
00108241,004370,농심
00117276,007390,네이처셀
00120526,023530,롯데쇼핑
00144395,026960,동서
00328191,073010,케이에스피
00149655,028260,삼성물산
00489243,088130,동아엘텍
00165413,011170,롯데케미칼
00173740,005450,신한
01063990,215100,로보로보
00178851,060380,동양에스텍
00131504,011370,서한
01704680,476080,M83
01243161,277410,인산가
00481223,079560,시노펙스멤브레인
00112907,026870,코원에너지서비스
01108442,230240,에치에프알
01677429,440820,엔에이치기업인수목적27호
00101044,003060,에이프로젠바이오로직스
00163512,002320,한진
00372129,079900,전진건설로봇
01497869,363280,티와이홀딩스
00172185,004270,남성
00152127,036710,심텍홀딩스
00260392,006340,대원전선
00190321,030200,케이티
00301422,066590,스모트로닉
00198697,020760,일진디스플
00220613,092790,넥스틸
00361169,041460,한국전자인증
00361381,054950,제이브이엠
00356361,051910,LG화학
00365590,067630,HLB생명과학
01399071,348150,고바이오랩
00807555,133750,메가엠디
01275665,302550,리메드
00102751,002140,고려산업
00123541,000890,보해양조
00162416,001750,한양증권
01384477,323230,엠에프엠코리아
00296263,051390,YW
00406222,081180,쎄크
01253636,435570,에르코스
00105244,002250,알보젠코리아
00163691,000700,유수홀딩스
00150244,000080,하이트진로
00491415,115310,인포바인
01042711,204620,글로벌텍스프리
01782183,0082N0,카나프테라퓨틱스
00415628,075580,세진중공업
00480367,100090,SK오션플랜트
00365624,090150,아이윈
00653024,272450,진에어
00795135,120110,코오롱인더
00816544,214420,토니모리
00425351,067280,멀티캠퍼스
00447487,080220,제주반도체
01205709,267250,HD현대
00475976,083640,인콘
01390344,329180,HD현대중공업
00488244,136150,원일티엔아이
01156795,296160,프로젠
00560122,091440,한울소재과학
01042359,204840,지엘팜텍
00962223,263860,지니언스
00652159,144620,코오롱머티리얼
01764099,474650,링크솔루션
00140955,014680,한솔케미칼
01375822,397030,에이프릴바이오
00475718,083470,이엠앤아이
00197476,029960,코엔텍
00563545,131970,두산테스나
00580056,099440,스맥
00585538,095910,에스에너지
00596677,093520,매커스
00599106,094860,네오리진
00654175,147760,피엠티
00778235,246690,TS인베스트먼트
00866451,396470,워트
00916516,189980,흥국에프엔비
00956028,950130,엑세스바이오
01037214,256940,킵스파마
01042979,205470,휴마시스
00536286,097800,윈팩
01931585,0054V0,엔에이치스팩32호
00957735,237880,클리오
00118044,030720,동원수산
00624378,424980,마이크로투나노
00106881,014990,인디에프
01437432,383930,디티앤씨알오
00120924,005990,매일홀딩스
00128971,001880,디엘건설
00479787,064290,인텍플러스
01139497,217910,에스제이켐
01046391,217330,싸이토젠
01068737,357230,에이치피오
01073678,238120,얼라인드
01089378,219550,디와이디
01095704,225430,케이엠제약
01124680,250000,보라티알
01210066,377450,리파인
01222867,216080,제테마
01226410,352480,씨앤씨인터내셔널
01258020,304360,에스바이오메딕스
01261644,277810,레인보우로보틱스
01299203,453450,그리드위즈
01393721,331380,포커스에이아이
01406265,432430,와이랩
00177199,024090,디씨엠
00430089,070080,삼보오토
01297898,377480,마음AI
00442455,082660,코스나인
01035942,233250,메디안디노스틱
00150536,007370,진양제약
00402110,131090,시큐브
01051065,236810,엔비티
01701753,449020,유안타제13호기업인수목적
00820389,214870,한울비앤씨
01311310,382480,지아이텍
00617998,234100,폴라리스세원
00618410,101000,KS인더스트리
00657783,417970,모델솔루션
01416642,340360,다보링크
01435489,382900,범한퓨얼셀
01437858,363250,진시스템
01440153,351320,넥사다이내믹스
01462605,388050,지투파워
01480568,353810,이지바이오
01638387,455180,케이지에이
01784914,466100,클로봇
01963520,0130D0,신한제17호스팩
01406618,335890,비올메디컬
01947072,0093G0,미래에셋비전스팩8호
01335851,323990,박셀바이오
00126380,005930,삼성전자
01946596,0096D0,미래에셋비전스팩9호
01867749,495810,유비씨
01261893,281820,케이씨텍
01649620,331740,아우토크립트
00144021,008290,원풍물산
00664853,137950,제이씨케미칼
00172936,004890,동일산업
00799177,122350,삼기
00173874,002350,넥센타이어
00923516,446540,메가터치
00179489,317450,명인제약
00233653,034830,한국토지신탁
01031229,219750,한국비티비
01032583,198440,강동씨앤엘
01033591,405100,큐알티
00299002,060980,HL홀딩스
01061558,213420,덕산네오룩스
00350312,039570,HDC랩스
01507810,390110,애니메디솔루션
00186559,031820,아이티센씨티에스
00641393,101400,엔시트론
01337017,341310,이앤에치
00147860,010580,에스엠벡셀
00567222,101170,우림피티에스
01781999,0009K0,에임드바이오
01109539,232140,와이씨
00357935,089470,HDC현대EP
01113499,232830,아이티센피엔에스
00365387,095570,AJ네트웍스
00369833,047400,유니온머티리얼
01264438,289220,자이언트스텝
01343665,327260,RF머트리얼즈
00458234,267850,아시아나IDT
00459871,072710,농심홀딩스
00896285,145990,삼양사
01965698,0130H0,엔에이치스팩33호
01042775,204320,HL만도
01205842,267270,HD건설기계
00756163,206950,볼빅
00674498,121440,골프존홀딩스
01761296,458610,한국제12호기업인수목적
01428203,344820,케이씨씨글라스
00361725,066270,네이트커뮤니케이션즈
01016886,308700,테크엔
01011438,239610,에이치엘사이언스
00113058,088350,한화생명
01906598,0041L0,하나35호스팩
00148540,001040,CJ
01853214,487360,신한제14호스팩
00127857,002450,삼익악기
00917861,192440,슈피겐코리아
00755739,106240,파인테크닉스
00138303,010280,아이티센엔텍
01016479,322310,오로스테크놀로지
01554508,0011A0,액스비스
00107613,007660,이수페타시스
00126566,012450,한화에어로스페이스
00187770,032300,한국파마
00992543,225190,LK삼양
01429220,452450,피아이이
01949140,0098T0,교보19호스팩
00565154,214320,이노션
01949584,0099X0,IBKS제25호스팩
00260356,008270,산은캐피탈
00171265,034230,파라다이스
00138224,003410,쌍용씨앤이
01800285,473370,비엔케이제2호기업인수목적
00871587,0010F0,보원케미칼
00385415,068330,일신바이오
00501970,078940,퀀타피아
00172945,023790,동일스틸럭스
00155531,005810,풍산홀딩스
01703849,473980,노머스
00373447,038070,서린바이오
00103510,023800,인지컨트롤스
00130383,006730,서부T&D
00104786,007120,미래아이앤지
00230425,039860,나노엔텍
00159698,071320,지역난방공사
00210980,032940,원익
00526696,095270,웨이브일렉트로
00963976,255220,SG
01688346,444920,유안타제11호기업인수목적
00783246,900070,글로벌에스엠
01360875,360070,탑머티리얼
00453284,339770,교촌에프앤비
00103626,010420,한솔피엔에스
00136341,005390,신성통상
01318933,303030,지니틱스
01398151,331520,밸로프
00134723,001020,페이퍼코리아
00147082,049630,재영솔루텍
01021666,317330,덕산테코피아
01318261,299170,더블유에스아이
01374443,287840,인투셀
00583442,090350,노루페인트
01455492,373160,데이원컴퍼니
01258507,280360,롯데웰푸드
00146436,067570,엔브이에이치코리아
00119140,143210,핸즈코퍼레이션
00121288,005360,모나미
00173591,024830,세원물산
00177870,096350,대창솔루션
00124090,007280,한국특강
00125080,006840,AK홀딩스
00131197,021050,서원
00249502,035290,골드앤에스
00135050,004720,팜젠사이언스
00258360,036090,위지트
00135111,017550,수산세보틱스
00141477,012160,영흥
00260611,043590,웰킵스하이텍
00152880,003070,코오롱글로벌
00164830,009540,HD한국조선해양
00264671,039310,세중
00113508,000320,노루홀딩스
00148610,003530,한화투자증권
00141583,484590,삼양컴텍
00533924,131400,이브이첨단소재
00102858,010130,고려아연
00157636,024880,케이피에프
01596425,402340,SK스퀘어
01690235,446150,유안타제12호기업인수목적
00232007,042940,상지건설
00469799,074610,이엔플러스
00244747,140860,파크시스템스
01067808,217270,넵튠
01136001,286750,나노실리칸첨단소재
01109690,227420,도부
00409788,083650,비에이치아이
01957282,950250,테라뷰
00166227,006060,화승인더스트리
00728638,105630,한세실업
00348292,047080,한빛소프트
01518506,476710,타조이엔터테인먼트
01745173,469610,이노테크
00115472,002670,미주제강
00104698,000680,LS네트웍스
00128175,014190,원익큐브
00112059,001290,상상인증권
00131896,003100,선광
00112651,012800,대창
00139153,038110,에코플라스틱
00115977,010780,아이에스동서
00117300,002710,TCC스틸
00155452,023900,풍국주정
00118345,001530,디아이동일
00198192,037230,한국팩키지
00203209,043340,에쎈테크
00140061,022220,티케이지애강
00268118,036690,코맥스
00156859,030210,다올투자증권
00307222,057030,YBM넷
01228515,270520,앱튼
01569102,388790,라이콤
01222113,450520,인스웨이브
01383779,475660,에스켐
00113526,003490,대한항공
00227333,033640,네패스
00129420,013700,까뮤이앤씨
00229030,354320,알멕
00132637,014820,동원시스템즈
00230911,036640,HRS
00133706,027970,한국제지
00138190,001250,GS글로벌
00318316,045390,대아티아이
00364740,100590,머큐리
00139454,018250,애경산업
00366137,151860,KG에코솔루션
00139889,011790,SKC
00389998,066980,한성크린텍
00141875,006090,사조오양
00145446,008250,이건산업
00492706,109670,씨싸이트
00146083,000230,일동홀딩스
01559637,439580,블루엠텍
01760640,456490,교보14호기업인수목적
00808068,138360,앤로보틱스
01514005,355390,크라우드웍스
00133858,004490,세방전지
00261887,062860,티엘아이
00252269,038880,아이에이
00137359,019170,신풍제약
00100957,012720,건영
00149646,024110,기업은행
00216434,066360,체리부로
00124805,007330,푸른저축은행
00154462,002790,아모레퍼시픽홀딩스
00408266,203450,유니온바이오메트릭스
00624509,187870,디바이스
00347716,051980,중앙첨단소재
00990819,200350,아티스트스튜디오
01309388,322180,LS티라유텍
01751448,457390,대신밸런스제15호기업인수목적
00525642,102940,코오롱생명과학
00148896,010060,OCI홀딩스
00153621,009310,참엔지니어링
00540571,096870,엘디티
00153861,009410,태영건설
00541163,091120,이엠텍
00159023,017670,SK텔레콤
00569691,092070,디엔에프
00162586,009420,한올바이오파마
00572905,095340,ISC
00163114,007860,서연
00611736,092870,엑시콘
00164636,012630,HDC
00327396,082210,옵트론텍
00127875,014950,삼익제약
00100601,114190,강원에너지
01096341,225570,넥슨게임즈
00959210,448710,코츠테크놀로지
01596920,476830,알지노믹스
00234412,031430,신세계인터내셔날
00407975,068420,엔터미디어
00406392,138250,엔에스쇼핑
01416235,950190,고스트스튜디오
00384948,290380,대유
00583026,072770,멤레이비티
00989619,196170,알테오젠
01190780,266870,파워풀엑스
01456011,376300,디어유
01701328,448760,아이비케이에스제22호기업인수목적
01627363,490470,세미파이브
00125664,012210,삼미금속
01958111,0088D0,메리츠제1호스팩
01135084,365330,에스와이스틸텍
00531829,179290,엠아이텍
00190756,067900,와이엔텍
00301246,036540,SFA반도체
00356927,054630,에이디칩스
00109189,008060,대덕
00126937,000070,삼양홀딩스
00362122,137080,나래나노텍
00231691,032800,판타지오
00151395,000650,천일고속
00579999,098460,고영
01319808,300720,한일시멘트
01963140,0129K0,신한제18호스팩
01391033,338100,NH프라임리츠
01130849,290560,파라택시스이더리움
00185505,052670,제일바이오
00209443,033660,우리금융캐피탈
00957568,214310,로아앤코
00176835,054050,NH농우바이오
00513948,142280,녹십자엠에스
00110884,032790,엠젠솔루션
00495633,146060,율촌
00323868,053580,웹케시
00250614,054540,삼영엠텍
00268002,036630,세종텔레콤
00317487,043220,티에스넥스젠
01062177,225220,제놀루션
01396676,333430,일승
00248053,037640,지에스엔텍
00494546,352910,오비고
01168383,249420,일동제약
00565215,243870,아이티센코어
00111227,006580,대양제지공업
00116408,025950,동신건설
00442561,073540,에프알텍
00142713,011080,형지I&C
00136721,001720,신영증권
00186939,026150,특수건설
00442835,090370,메타랩스
01263527,284620,카이노스메드
01341630,296640,이노에이엑스
01267958,303360,프로티아
01775952,464440,한국제13호기업인수목적
01199727,252990,샘씨엔에스
01011872,238170,엔에스엠
01218299,448280,에코아이
01286476,474610,RF시스템즈
01405451,347860,알체라
01780608,0088M0,메쥬
00116426,009730,이렘
00112022,024890,대원화성
00105280,005440,현대지에프홀딩스
00187415,041960,코미팜
00606664,105330,케이엔더블유
00128546,000250,삼천당제약
01051092,241820,피씨엘
00238782,032190,다우데이타
01593668,321370,센서뷰
01011395,294140,레몬
01722437,452260,한화갤러리아
00364254,085810,알티캐스트
00148993,000140,하이트진로홀딩스
00867478,154030,아시아종묘
01381805,0015N0,아로마티카
00117212,000150,두산
01030132,192520,경남은행
00122056,003650,미창석유공업
01516933,0001A0,덕양에너젠
00357430,049960,쎌바이오텍
00104722,002720,국제약품
00112378,000040,KR모터스
00117337,001520,동양
00118451,002690,동일제강
00188973,061250,화일약품
00159740,001940,KISCO홀딩스
00160047,000240,한국앤컴퍼니
00203582,025750,한솔홈데코
00205687,032860,더라미
00305668,075180,새론오토모티브
00243067,014470,부방
00131018,018680,서울제약
01160363,247540,에코프로비엠
01884065,0004Y0,디비금융제14호스팩
01906552,0041J0,엘에스스팩1호
00149594,023760,한국캐피탈
01311286,317690,퀀타매트릭스
00136101,021880,메이슨캐피탈
00151605,013720,청보
01353848,279060,이노벡스
00350048,052420,오성첨단소재
00577593,153890,져스텍
00122737,028670,팬오션
01336443,310870,디와이씨
01108248,228760,지노믹트리
01657197,489460,바이오비쥬
00293886,044340,위닉스
01118643,238500,솔루믹스
01332137,283100,노보믹스
00870065,177900,쓰리에이로직스
00280688,046140,스튜디오에스
01854763,487570,HS효성
00353610,053350,이니텍
00925967,232530,이엠티
00379229,060540,에스에이티
00412348,061970,LB세미콘
00455875,079000,와토스코리아
00491938,130500,GH신소재
01190124,279600,미디어젠
01365825,319660,피에스케이
01586455,407400,꿈비
01685677,394420,리센스메디컬
00181934,051310,플랜텍
00523307,068240,다원시스
01262023,253610,루트락
00415868,087010,펩트론
00533003,105740,디케이락
00168331,005320,온타이드
00238001,033560,블루콤
00164645,011200,HMM
00964595,317870,엔바이오니아
01467451,418470,KT밀리의서재
01414422,339950,아이비김영
00136457,002360,SH에너지화학
00126955,003230,삼양식품
01675254,439410,엔에이치기업인수목적26호
01516456,389470,인벤티지랩
00243988,033630,에스케이브로드밴드
01035289,204210,제이케이리버스톤자기관리부동산투자회사
00113261,010170,대한광통신
00808086,196300,HLB펩
00101257,000800,경남기업
00305941,145170,노브랜드
00134477,003570,SNT다이내믹스
01985203,0132G0,교보20호스팩
00409140,088290,이원컴포텍
00526836,095500,미래나노텍
00344287,042670,에이치디현대인프라코어
00616962,277070,린드먼아시아
00480048,080420,모다이노칩
01683387,442900,미래에셋드림기업인수목적1호
00172079,046210,HLB파나진
00263140,046400,휴스토리
00389110,051160,지어소프트
00116268,002210,동성제약
01032404,200130,콜마비앤에이치
01344363,323350,다원넥스뷰
00241005,138490,코오롱이앤피
00542074,091970,LSK아이로봇
01027794,251630,브이원텍
01262032,286940,롯데이노베이트
01413371,343090,에이치엘비사이언스
00118460,019300,태림페이퍼
00129411,000360,삼환기업
00206659,054210,이랜텍
01674538,437780,엔에이치기업인수목적24호
01669475,435620,하나금융25호기업인수목적
00219848,035890,서희건설
00628189,095720,웅진씽크빅
00255105,038530,케이바이오랩스
00132868,011300,우성머티리얼스
00442905,104040,디에스엠
00182696,439260,대한조선
01529982,388210,씨엠티엑스
00614089,234070,에이원큐브텍
01258428,334970,프레스티지바이오로직스
00124027,011390,부산산업
00362292,060590,씨티씨바이오
00425254,257990,나우코스
00982023,257720,실리콘투
00148531,023440,제이스코홀딩스
01179608,256630,포인트엔지니어링
01394669,332290,누보
00185301,0010V0,제이피아이헬스케어
01910759,0044K0,삼성스팩10호
01717170,452670,상상인제4호기업인수목적
00159810,006380,카프로
00186452,029480,광무
00602172,251370,와이엠티
00677486,0015G0,그린광학
00136925,017000,신원종합개발
01091054,222420,쎄노텍
00989664,166480,코아스템켐온
01042085,205100,엑셈
01563667,462860,더즌
01182444,268600,셀리버리
01945339,0091W0,신영스팩11호
01965333,0120G0,삼양바이오팜
00306719,069510,에스텍
00653103,151910,퓨처코어
00143651,016880,웅진
00226866,049070,인탑스
00450010,308170,씨티알모빌리티
01803635,488280,에스투더블유
01319899,302440,SK바이오사이언스
00115384,007590,동방아그로
00402989,069110,유한코스메틱
01182578,290120,DH오토리드
00541862,202960,판도라티비
01674468,438580,엔에이치기업인수목적25호
01432598,340450,지씨지놈
00132488,012580,신세계톰보이
00526872,086890,이수앱지스
00815767,123420,위메이드플레이
00204226,032680,소프트센
01786514,468510,삼성기업인수목적9호
00136095,031920,조은저축은행
00476498,078340,컴투스
00968607,475560,더본코리아
01010110,192080,더블유게임즈
01099861,224110,에이텍모빌리티
00607496,452190,한빛레이저
01137383,293490,카카오게임즈
01140837,377330,이지트로닉스
00242712,037950,엘컴텍
01515323,373220,LG에너지솔루션
00339072,054300,팬스타엔터프라이즈
00983271,181710,NHN
00215976,038340,무궁화인포메이션테크놀로지
01109715,241520,DSC인베스트먼트
00545114,084650,랩지노믹스
01309069,346010,타이드
00295857,046070,코다코
00133991,019440,세아특수강
00390903,065680,우주일렉트로
00585219,091090,세원이앤씨
01810477,486990,노타
00349732,052400,코나아이
00108001,091590,남화토건
00136776,025620,차AI헬스케어
00391197,065650,하이퍼코퍼레이션
00146214,003120,일성아이에스
01061497,214270,FSN
00358271,056190,SFA
01467503,462310,뉴키즈온
00159218,051600,한전KPS
00292434,048530,인트론바이오
01590980,444530,심플랫폼
01524093,375500,DL이앤씨
00480950,093230,이아이디
00347734,051630,진양화학
01195828,311840,대원모방
01344831,315640,딥노이드
00109286,000490,대동
00977696,194510,넥스쳐
00118804,005290,동진쎄미켐
01506990,380540,옵티코어
01047707,208710,포톤
00273420,047560,이스트소프트
00397058,058630,엠게임
00112970,001070,대한방직
01090471,222080,SFA넥셀
01288827,403870,HPSP
00661157,150840,인트로메딕
01935183,0071M0,삼성스팩11호
00531078,084440,유비온
00972293,208340,파멥신
00129387,000390,SP삼화
01384787,462870,시프트업
00311216,044990,에이치엔에스하이텍
00843900,191410,육일씨엔에쓰
01215618,273640,와이엠텍
00110583,025440,DH오토웨어
00616290,123570,이엠넷
00133317,026220,에스티씨라이프
00403766,062970,한국첨단소재
01498974,445680,큐리옥스바이오시스템즈
00526678,099410,동방선기
00370918,221980,케이디켐
00273439,041920,메디아나
00470829,070590,인티큐브
00977377,203400,에이비온
00453488,145210,다이나믹디자인
01656374,430220,신영해피투모로우제8호기업인수목적
01267602,287410,제이시스메디칼
00155948,033290,로젠
00874797,456700,길교이앤씨
00160588,000880,한화
01325429,306620,지아이에스
00162911,005860,한일사료
01680131,447690,아이오바이오
00106395,001210,금호전기
00139719,019210,와이지-원
01379563,458350,에스팀
00362201,100700,세운메디칼
01689938,445970,신영해피투모로우제9호기업인수목적
00112004,003190,알앤엘재생의학연구소
00862880,107600,새빗켐
00961507,258610,케일럼
00876908,118990,모트렉스
00444329,112040,위메이드
00482426,101930,인화정공
00367844,317400,자이에스앤디
01179617,256840,한국비엔씨
01257872,288620,에스프리즘
00563837,159580,제로투세븐
01787355,478340,나라스페이스테크놀로지
00139834,064400,LG씨엔에스
00341314,059180,엔더블유시
01948220,0099W0,미래에셋비전스팩11호
01949195,0101C0,하나36호스팩
00547583,086790,하나금융지주
00140131,020120,키다리스튜디오
00158325,030190,NICE평가정보
00445869,121060,유니포인트
00159500,023350,한국종합기술
00138367,023770,플레이위드
00257149,036180,지더블유바이텍
00103547,018620,우진비앤지
00543204,078860,아이오케이이엔엠
01207716,129890,앱코
00369213,039980,폴라리스AI
00143226,033310,엠투엔
00340096,100790,미래에셋벤처투자
00166528,100660,서암기계공업
00199076,032960,동일기연
01989041,0165X0,메리츠제2호스팩
00175623,050120,ES큐브
01370322,0013V0,삼진식품
00904672,251270,넷마블
00193009,033180,케이에이치필룩스
01012640,298830,슈어소프트테크
00104120,026910,광진실업
01524507,291810,핀텔
00818472,160600,이큐셀
00651017,293580,나우IB
00111847,000430,대원강업
00980043,148780,비큐AI
01071041,311690,CJ 바이오사이언스
00876166,318000,KBG
01954832,0105P0,유진스팩12호
00307189,057500,에스케이엔펄스
00138206,012650,쌍용건설
01934935,0072Z0,KB제33호스팩
00103592,009290,광동제약
01235296,299660,셀리드
00164609,010620,에이치디현대미포
00949161,217590,티엠씨
00591441,102120,어보브반도체
00108746,015590,DKME
00397289,067170,오텍
00550082,210120,캔버스엔
00781202,900100,파이온엑스
01336373,235980,메드팩토
00600013,094800,맵스리얼티
00109693,000210,DL
00628860,095660,네오위즈
00920731,487400,케이앤에스아이앤씨
00252135,036930,주성엔지니어링
00407771,073190,듀오백
00107066,001260,남광토건
00258102,065060,지엔코
00265041,036670,삼양케이씨아이
00367695,060900,에이전트AI
00765569,420770,기가비스
01187148,263700,케어랩스
01276901,291230,컴투스엔
00145437,012170,아센디오
00428729,069460,대호에이엘
00537221,216400,인바이츠바이오코아
00537337,092600,앤씨앤
00118026,006040,동원산업
00276083,033790,피노
00117179,013570,디와이
01309795,297570,아틀라스링크
01368637,340930,성원에너텍
00118521,011000,진원생명과학
00867034,176750,듀켐바이오
01042429,205500,넥써쓰
01924673,238540,나노솔루션
00683007,070300,퀀텀레일
00876643,198080,캐프
01010615,061090,세나테크놀로지
01070149,244460,올리패스
00180865,031860,디에이치엑스컴퍼니
00205003,033340,좋은사람들
00236863,037440,희림
01022902,179530,애드바이오텍
01428948,342870,오아
00229085,282620,기도산업
02042949,0220W0,한화머시너리앤서비스홀딩스
01230255,276730,한울앤제주
01491607,368970,오에스피
00531865,241690,유니테크노
01501764,387690,레메디
00684714,103140,풍산
00145668,001840,이화공영
00172291,012510,더존비즈온
01359736,321260,프로이천
01497142,373170,엠아이큐브솔루션
00110750,019570,GMI벤처
00125488,014970,삼륭물산
01791321,469880,하나30호기업인수목적
00532855,080720,한국유니온제약
00269940,039130,하나투어
00995993,180400,DXVX
00269241,044380,주연테크
00361594,068790,DMS
01073261,240550,동방메디컬
00117267,082640,동양생명보험
01110678,263050,유틸렉스
01182550,245620,EDGC
01327092,317120,라닉스
00111689,009320,아진전자부품
00357607,054410,케이피티유
00545716,089860,롯데렌탈
00157539,024120,KB오토시스
00980122,175330,JB금융지주
01845701,482520,교보16호스팩
01323032,381970,케이카
01060735,223220,로지스몬
00133618,002420,우양피앤엘
00426068,069920,엑시온그룹
00454937,090410,덕신이피씨
00861997,175140,아고스
01792825,471050,대신밸런스제17호기업인수목적
00255619,035250,강원랜드
00104573,078130,국일제지
00540605,084680,이월드
00331016,064850,에프앤가이드
00406329,038060,루멘스
00516246,096610,알에프세미
01480708,376270,HEM파마
01344336,226330,신테카바이오
00349811,052300,오션인더블유
01573284,391710,코닉오토메이션
00104999,008600,윌비스
00274933,031440,신세계푸드
01036367,203690,아크솔루션스
01188378,269620,시스웍
01947443,0155E0,해치텍
01336735,327610,펨토바이오메드
00120906,065420,에스아이리소스
00474588,107640,한중엔시에스
01116502,321820,아티스트컴퍼니
01267222,317530,에피소드컴퍼니
00393469,065560,메티스
01669226,451800,한화리츠
00308559,080530,코디
01061327,214150,클래시스
00610861,169670,코스텍시스템
01831708,0203K0,송우인포텍
00204262,030520,한컴
00367871,352940,인바이오
01065013,215380,콜마바이오텍
01391103,337930,젝시믹스
00373571,060240,스타코링크
00624244,0156T0,에이치엘지노믹스
01370517,475040,스트라드비젼
00121932,002840,미원상사
01226234,338840,와이바이오로직스
01335453,309930,조이웍스앤코
01424261,365660,레몬헬스케어
00965318,274400,이노시뮬레이션
00209780,029460,케이씨
00146427,058450,한주에이알티
00303192,066900,디에이피
00167208,003280,흥아해운
00260745,036120,서울평가정보
01516766,469750,아이비젼웍스
00210856,071950,코아스
00118008,018500,동원모빌리티
01352575,289170,바이오텐
01444380,355690,에이텀
00122579,001460,BYC
00415646,192650,드림텍
00135917,000370,한화손해보험
00939942,189690,포시에스
01860010,332190,오션스바이오
00163761,009460,한창제지
00599957,094840,슈프리마에이치큐
00961774,179900,유티아이
01075126,223310,사토시홀딩스
01138364,403850,더핑크퐁컴퍼니
